,nickname,userid,content,likecount,time,name
4526,asdadsasasafsc,99103670,看春娇救志明过来的，有一起的那[呲牙][呲牙],511,2017-04-30 00:11:55,梦一场
4527,十个斗的17妹,46814796,那大姐最好听的歌。听的人不要太动情，不要牵扯太多回忆。我就知道你会在这一路成长…,326,2014-12-23 23:50:15,梦一场
4528,假行Seng,60246095,网易最大的惊喜就是会在无意间给你一首歌让你感动,293,2015-11-28 19:06:37,梦一场
4529,捌壹伍叁,124162496,当一个人熬过了最艰难的时候， 就不想再去寻找任何依靠。 沉默不是因为无语， 而是因为心空。 不去怨，不去恨， 淡然一切，往事如烟。 现实有多残酷， 你就该有多坚强！如果有一天放弃了， 不是因为输了， 而是因为懂了，风风雨雨，坎坎坷坷 走了这么久， 才发现唯一靠得住的是自己！,219,2017-11-19 22:24:52,梦一场
4530,Hu-Z-K,372521695,一开始我以为刚失恋是最痛苦的 后来发现并不是 而是随着时间的推移 你慢慢意识到这个人是真的离开了你的生活 你们以后再也不会有交集了 你想她的时候不能发信息不能打电话 不能见了 可是你还要强迫着自己把她放下... 想到着就难受 这个世界上终究还是薄情人过得最好,205,2019-12-25 23:48:12,梦一场
4531,辣椒_LG,1728062949,我是看向往的生活过来听的,185,2023-06-03 17:24:33,梦一场
4532,曹会长会长哦耶,50489159,那英的声音好好听，这首歌听起来好温柔好宁静,179,2015-04-21 12:42:40,梦一场
4533,M林夕先森呀,351479992,你把性格交给星座，把努力交给鸡汤，把运气交给锦鲤，然后对自己说“听过许多道理，但依然过不好这一生”。倒也是，过的好了才有鬼呢。,164,2019-01-18 17:19:19,梦一场
4534,世杰丶,97136802,你会喜欢我多久是伴我长久还是玩够就走,162,2017-03-02 12:46:54,梦一场
4535,River的纸兔,358137936,这首歌要表达的就是，新郎虽然不是我，但是新娘我睡过😂😂😂,938,2018-04-12 08:05:42,曲终人散
4536,人民大道58号,395585877,多年后，她出席暗恋多年的他的婚宴，他变得风度翩翩，侃侃而谈，坐他身旁的是位美丽动人的新娘，虽然看着不是滋味，但也得走去祝贺他一番:“多年不见了，你变健谈了呢，以前你和喜欢的人说话，舌头总打岔，现在能把这么漂亮的新娘娶回来，厉害!”他听后脸红耳赤起来:“真。。。真。。。真的吗?”,372,2017-11-15 22:25:56,曲终人散
4537,a音乐i,12666888,每次听到张宇用他独特的嗓音深情的演唱这首老歌时都会有不同的感触。不知能否触动大家的心弦。,342,2014-07-10 10:43:03,曲终人散
4538,一个小胖友GJ,315693888,这首歌没10w+是我没想到的。,182,2022-02-16 20:55:22,曲终人散
4539,狮子座情绪控,295120191,有一次路过婚纱店 店内放着这首歌 不是很懂店主的想法,171,2016-09-21 16:21:34,曲终人散
4540,孔根,121293803,这首歌，，我唱哭了几十个小姐,144,2021-02-26 07:46:27,曲终人散
4541,解鈴還須繫鈴人,455604828,人与人之间刚认识的时候最好，没有顾及，没有猜忌，觉得真是幸运啊，找到了契合的灵魂，聊的最是火热，多数时候那些人总是熬不过时间，只能在生命里一天两天，三月，五月，半年，甚至几年，半生。。。习惯的用没有足够的缘分分别，其实我们都应该正视只是不爱罢了！,117,2023-04-02 19:57:33,曲终人散
4542,云在Sky,39575834,1997年的5月1日，天降大雨。她出嫁了，她家就在我家的楼前，听着娶亲人的热闹声，那场雨就是为我下的。七年的时间比不过有钱人的三个月。明年我就五十岁了，现在却是最爱听的这首歌。,117,2022-02-18 21:08:12,曲终人散
4543,云端之鹤,71958677,睡过又如何？还不是让位了,108,2019-12-20 18:31:18,曲终人散
4544,咸亨酒店小伙计,362728908,第一杯酒我敬你，感谢你出现在我的生命里曾带给我的感动和欢喜！第二杯我也敬你，愿你前程似锦从此豁达 有酒有肉有人疼！第三杯我还敬你，再见曾经在一起的岁月和放不下的缘分！干了这三杯酒，我们只字不提爱情......愿有人待你如初，疼你入骨，从此深情不被辜负。,107,2017-07-10 20:11:25,曲终人散
4545,醉娘娘,3320509479,想法就是，想清楚再来,83,2021-11-11 07:48:49,曲终人散
4546,宸铭123,598307731,十年前，在ktv笑着唱给当时的女朋友。几年后，在车里，看到她在她家楼下和别人接吻，风吹乱了她的头发，我多想上去帮她梳理一下。一个人默默的听着这首歌开车回家，哭的连声音都没了。再后来她结婚，我偷偷去了，然后她看到我了。敬酒的时候，她拉了我的衣角一下。我猛然想起歌词，再也回不去了。,59,2017-09-22 14:17:44,曲终人散
4547,爱Leslie的喵喵,64409915,明天，你要订婚了，今年，你要结婚了，终于，你要忘了我了。,49,2016-02-12 20:13:59,曲终人散
4548,山上的死人,1551558165,让了又咋了，还不是睡过,45,2021-10-20 01:28:57,曲终人散
4549,三星产品,320414843,五年前谈了个女朋友，她爹不喜欢我，把她嫁到了外地。今天在街上突然碰到她爹，虽然恨他，但叫了声叔还递了根中华。她爹猛抽了两口烟：你有今天的成功是我没想到的啊，叔后悔啊！当初我算准你小子就是个要饭的命，怕女儿受苦，所以死活不让她跟着你。可万万没想到的是，现在要饭会这么挣钱！,45,2021-11-27 00:35:39,曲终人散
4550,这个圆圆不太冷l,481125235,给女孩子的六个建议：1.找个能让你笑的男人 2.找个有稳定工作的男人 3.找个喜欢做家事的男人 4.找个能照顾好你的男人 5.找个和你灵魂契合的男人 6.不要让他们五个人见面。,188,2021-12-22 22:00:30,真实
4551,77Radioo,552459685,为什么怀揣着真诚的人反而还一直掉眼泪,69,2022-05-05 23:31:56,真实
4552,啊等o,4975973287,这首这么经典，评论居然才200+。,53,2023-01-10 07:42:00,真实
4553,世界排名第一的美女天才,595570432,最好的建议是：远离男人，长命百岁,36,2022-11-06 09:34:17,真实
4554,Leaving__8,384475799,靠时间忘掉的人是经不起见面的,17,2023-03-02 20:04:46,真实
4555,Chan丨hui,555518255,好喜欢被喜欢的人问“你在干嘛”听起来就像是“你在干嘛我想你了”,16,2023-04-10 06:27:15,真实
4556,进击的刘小暖,1821613202,第一次听的时候，我还是懵懂少女，对未来充满了憧憬。现在听，我快要变成离异少女了，对婚姻充满了失望,11,2023-04-06 18:42:12,真实
4557,奶桃味的猪,441345399,精神寄托可以是书 可以是音乐游戏 可以是小猫小狗 可以是任何东西 但绝不可以是人 [皱眉],11,2023-02-27 03:46:28,真实
4558,哭泣与耳语,383119879,阿妹刚刚ins直播的时候说：帮我转告杰伦，这首歌非常好听，也谢谢赛琳娜，辛苦她了～,13974,2017-12-06 00:44:57,连名带姓
4559,-所以你好再见__,309097338,从把你的备注改成大名的那一刻起 . 我们的故事就结束了 .并且再也回不去了 [心碎],11101,2017-12-06 01:37:44,连名带姓
4560,healel-,373528526,通过验证修改备注修改分组置顶聊天取消置顶修改分组修改备注删除好友,9678,2017-12-06 20:18:35,连名带姓
4561,我说小天你说哟,30173801,“我偷了你的故事，唱成一首歌，再还给你。” [爱心],6104,2017-12-06 00:23:40,连名带姓
4562,迷之熊先生,84425571,忘掉是一般人能做到的唯一的事。可是，我决定不忘掉。还是一直一直的喜欢你，王先生。,4253,2017-12-06 15:17:40,连名带姓
4563,羊咩咩喂,50148750,打开一看杰伦作曲，哇的一声就哭了。开口第一句，零七年那一首定情曲的前奏，07年那首情歌不就是如果你也听说嘛，哇哇的两声又哭了。杰伦又给阿妹写悲伤到撕心裂肺的情歌了，阿妹这具有穿透力的声音，简单的钢琴和提琴伴奏，就能完美诠释这种极致的悲伤啊。太痛了这歌，大概不能多听。::>_<::,4167,2017-12-06 02:09:10,连名带姓
4564,-sidra,250255879,2007 如果你也听说 有没有想过我 像普通交朋友 还是你依然会心疼我2016 放手后爱依然在 雪融了就应该花开 缘若尽了就不该再重来2017 再被你提起是连名带姓 谎称是友谊 却疏远的可以,3714,2017-12-06 00:01:33,连名带姓
4565,既遇君子云胡不喜,441405985,想你和饿了，总不能都忍着吧,2713,2017-12-06 06:31:26,连名带姓
4566,9iik,1313672474,诅咒你 在每次醉酒和真心话的时候都会想起我,2619,2022-02-01 12:08:34,连名带姓
4567,Barry巴巴里,269715008,从人质到勇敢从过不去到我要快乐 从记得到如果你也听说从我最亲爱的到一个人对话从不像个大人到今天的连名带姓想对阿妹感慨的东西实在太多 已然成为了我生活里的一种情绪在我在过往的生命里有狂欢时带我撕裂快歌的阿密特更有失落时陪我独自唱情歌的 妹千言万语汇成一句谢谢我的青春幸好有你,2441,2017-12-06 00:24:27,连名带姓
4568,梁静茹的皮卡丘,404732118,就只知道，被连名带姓提起有多难过。就没想过。这样喊你的人，是该有多心凉。,2074,2017-12-27 11:34:05,连名带姓
4569,hello77m,418858418,三五年听起来挺吓人 其实风一吹就什么也不剩了,1809,2022-08-11 23:40:44,连名带姓
4570,失什么控,102912930,"可能在你脑海中我已经渐渐消散,可你又怎么会知道我连名带姓的忘不掉你",1787,2017-12-25 23:29:32,连名带姓
4571,balloo_n,97230844,爱是你的信仰，我是你的信徒。——『偏执面』,1640,2017-12-06 00:11:14,连名带姓
4572,趙海慕,31430790,此生唯一挚爱 张惠妹 ,1555,2017-12-06 01:06:16,连名带姓
4573,萨克麦迪克-,47029266,为什么我一个大男人听了也有种解气的感觉 ,66297,2015-04-07 13:48:29,母系社会
4574,蘼迷猫,195740,国内少有的女权主义作品！,61396,2015-04-07 19:06:25,母系社会
4575,White51,35175267,我表示一大男人听了只能说句太后吉祥,58269,2015-04-08 18:01:17,母系社会
4576,在风中凌乱的胡靓靓,19546888,阿妹站到这个位置 终于可以向世界发出自己的声音 无论是为同志呐喊还是为女权歌唱 阿密特一直唱出别人不敢唱的 说出别人不敢说的！,26615,2015-04-08 09:36:26,母系社会
4577,53677596,52471408,"这首歌真是惊喜到了我，女权不是为了女性要占有统治地位，而是追求男女平等，女性有权利争取事业成功的同时也解放了男性，让他们也拥有放松甚至软弱的权利，这也让我想到了艾玛沃森在联合国演讲的一句话:if not me,who?  If not now,when?阿妹已经站出来让人听到了她的声音，赞！[强][强][强]",25416,2015-04-29 14:58:17,母系社会
4578,玫炎炎炎,1914558371,真正的女权:凭什么让着我，就因为我是女人？虚假的女权:你们都要让着我，就因为我是女人,19170,2020-01-30 00:04:25,母系社会
4579,子雅中庸,37866037,我是个男生，我想说女权主义并不是剥夺男性权利，同样也是男性的解放。,19139,2015-04-16 18:54:26,母系社会
4580,Hanakiiii,32428807,“ 什么理由发明什么叫马子 ”这句说得太好了，一直很讨厌马子这个词,17390,2016-07-28 22:16:08,母系社会
4581,一入垂直深似海,467350784,武则天晚年纳男宠，其实她并没有那方面的需求，她只是在向世人证明：男人可以有三宫六院，女人也可以有！,17380,2018-08-04 13:43:40,母系社会
4582,冰块白噪音,1886875605,其实女女是可以生孩子的，而男男不可以，所以万一哪一天男性死绝了，人类还是可以存活下去的，万一哪一天女性死绝了。。。[多多耍酷][多多耍酷],5993,2020-04-02 14:31:33,母系社会
4583,洋气ski,478921418,女权就是平权，也是人权。,5925,2019-01-12 15:48:11,母系社会
4584,MavisDD,32630904,看演唱会的时候感觉旁边一群老直男癌面红耳赤，坐立不安,5805,2015-12-16 00:05:37,母系社会
4585,向日葵一败涂地,1568148578,柴静在《看见》里专门写过采访监狱里杀了自己丈夫的女子，她们中大多数都长期经受家庭暴力。她们一再隐忍，一再懦弱，最后爆发。在出庭时，她们想阐述自己这些年的遭遇，法官却说“别扯那么多，说说你杀人的经过”。,5477,2018-12-07 23:30:13,母系社会
4586,嗯啊咦哦,424456875,英国已有研究，将女性的骨髓细胞诱导成人造精子，可以完全不需要男性就可以繁殖后代。,5271,2020-04-06 17:56:35,母系社会
4587,车英真大帅比,55614999,張惠妹是我女神，Amit是我男神。,5091,2015-04-07 12:58:16,母系社会
4588,帕德Pade,45176605,海一望无际 我在浪里（个浪）,641,2014-12-21 23:14:30,也许明天
4589,藝術館假期,3592708,阿妹唱的是味道。不同的，亲们~~~,430,2015-02-22 23:04:00,也许明天
4590,游天衡,136719163,阿妹已经唱得无懈可击了。。但是姚贝娜版真的是用生命力在唱。。,201,2020-11-07 10:53:13,也许明天
4591,西嘻瓜呱大王,362075204,作为一个不太懂技巧问题的小白，我觉得这首歌在阿妹这里是经典，能让人想要单曲循环。但在姚贝娜这里是绝唱，让人喘不过气来，不敢多听，只敢在深夜自己一个人偷偷听，感受生命的重量。喜欢阿妹，怀念贝娜[爱心],119,2018-06-25 23:55:32,也许明天
4592,桃花莁,427100610,一开始从好声音听到了姚贝娜的版本 甚是为之迷恋 她的倔强 自信 以及爆发力表现的淋漓尽致  后来听到了原唱阿妹演绎这首《也许明天》 我明白了什么是流行天后  阿妹特有的沙嗓 以及咬字 尾音处理  她更多的诠释了这首歌,90,2017-07-11 11:35:52,也许明天
